tanggal,kota,jenis_polutan,indeks_kualitas_udara
2021-12-08,Victorville,PM2.5 - Local Conditions,47
2021-12-08,Sacramento,PM2.5 - Local Conditions,55
2021-12-08,Goleta,PM2.5 - Local Conditions,27
2021-12-08,Indio,PM2.5 - Local Conditions,31
2021-12-08,Indio,PM2.5 - Local Conditions,33
2021-12-08,Manteca,PM2.5 - Local Conditions,70
2021-12-08,Merced,PM2.5 - Local Conditions,67
2021-12-08,San Pablo,PM2.5 - Local Conditions,20
2021-12-08,Not in a city,PM2.5 - Local Conditions,33
2021-12-08,Simi Valley,PM2.5 - Local Conditions,51
2021-12-08,Fresno,PM2.5 - Local Conditions,78
2021-12-08,Ukiah,PM2.5 - Local Conditions,32
2021-12-08,Mojave,PM2.5 - Local Conditions,12
2021-12-08,Modesto,PM2.5 - Local Conditions,75
2021-12-08,Thousand Oaks,PM2.5 - Local Conditions,38
2021-12-08,Clovis,PM2.5 - Local Conditions,75
2021-12-08,Roseville,PM2.5 - Local Conditions,53
2021-12-08,Oakland,PM2.5 - Local Conditions,27
2021-12-08,Oakland,PM2.5 - Local Conditions,26
2021-12-08,Yreka,PM2.5 - Local Conditions,56
2021-12-09,Hollister,PM2.5 - Local Conditions,10
2021-12-09,Pico Rivera,PM2.5 - Local Conditions,33
2021-12-09,Ukiah,PM2.5 - Local Conditions,36
2021-12-09,Oakland,PM2.5 - Local Conditions,18
2021-12-09,Azusa,PM2.5 - Local Conditions,45
2021-12-09,Mammoth Lakes,PM2.5 - Local Conditions,25
2021-12-09,Grass Valley,PM2.5 - Local Conditions,14
2021-12-09,Arden-Arcade,PM2.5 - Local Conditions,54
2021-12-09,Simi Valley,PM2.5 - Local Conditions,25
2021-12-09,Fresno,PM2.5 - Local Conditions,41
2021-12-09,San Diego,PM2.5 - Local Conditions,23
2021-12-09,Cortina Indian Rancheria,PM2.5 - Local Conditions,44
2021-12-09,Fontana,PM2.5 - Local Conditions,48
2021-12-09,Visalia,PM2.5 - Local Conditions,60
2021-12-09,Santa Barbara,PM2.5 - Local Conditions,4
2021-12-09,San Bernardino,PM2.5 - Local Conditions,57
2021-12-09,San Pablo,PM2.5 - Local Conditions,19
2021-12-09,San Jose,PM2.5 - Local Conditions,29
2021-12-09,Oakland,PM2.5 - Local Conditions,18
2021-12-09,Pleasanton,PM2.5 - Local Conditions,24
2021-12-09,Yuba City,PM2.5 - Local Conditions,49
2021-12-09,Red Bluff,PM2.5 - Local Conditions,13
2021-12-09,Goleta,PM2.5 - Local Conditions,12
2021-12-09,Brawley,PM2.5 - Local Conditions,27
2021-12-09,Reseda,PM2.5 - Local Conditions,23
2021-12-09,Rubidoux,PM2.5 - Local Conditions,54
2021-12-09,Madera,PM2.5 - Local Conditions,38
2021-12-09,Salton Sea Beach,PM2.5 - Local Conditions,29
2021-12-09,Sacramento,PM2.5 - Local Conditions,33
2021-12-09,Not in a city,PM2.5 - Local Conditions,3
2021-12-09,Not in a city,PM2.5 - Local Conditions,20
2021-12-09,Thousand Oaks,PM2.5 - Local Conditions,18
2021-12-09,Colusa,PM2.5 - Local Conditions,34
2021-12-09,San Diego,PM2.5 - Local Conditions,21
2021-12-09,Manteca,PM2.5 - Local Conditions,35
2021-12-09,Indio,PM2.5 - Local Conditions,40
2021-12-09,Banning,PM2.5 - Local Conditions,45
2021-12-09,Long Beach,PM2.5 - Local Conditions,16
2021-12-09,Clovis,PM2.5 - Local Conditions,37
2021-12-09,Merced,PM2.5 - Local Conditions,38
2021-12-09,Turlock,PM2.5 - Local Conditions,52
2021-12-09,Roseville,PM2.5 - Local Conditions,34
2021-12-09,Long Beach,PM2.5 - Local Conditions,24
2021-12-09,Concord,PM2.5 - Local Conditions,29
2021-12-09,Anaheim,PM2.5 - Local Conditions,33
2021-12-09,Compton,PM2.5 - Local Conditions,20
2021-12-09,Mojave,PM2.5 - Local Conditions,19
2021-12-09,Arden-Arcade,PM2.5 - Local Conditions,53
2021-12-09,Vallejo,PM2.5 - Local Conditions,21
2021-12-09,Not in a city,PM2.5 - Local Conditions,3
2021-12-09,Eureka,PM2.5 - Local Conditions,37
2021-12-09,Redding,PM2.5 - Local Conditions,18
2021-12-09,Bakersfield,PM2.5 - Local Conditions,86
2021-12-09,Mission Viejo,PM2.5 - Local Conditions,21
2021-12-09,San Jose,PM2.5 - Local Conditions,26
2021-12-09,Lancaster,PM2.5 - Local Conditions,15
2021-12-09,Sacramento,PM2.5 - Local Conditions,25
2021-12-09,Not in a city,PM2.5 - Local Conditions,38
2021-12-09,Modesto,PM2.5 - Local Conditions,60
2021-12-09,Anaheim,PM2.5 - Local Conditions,33
2021-12-09,San Francisco,PM2.5 - Local Conditions,23
2021-12-09,Salinas,PM2.5 - Local Conditions,19
2021-12-09,San Diego,PM2.5 - Local Conditions,31
2021-12-09,Not in a city,PM2.5 - Local Conditions,13
2021-12-09,Keeler,PM2.5 - Local Conditions,8
2021-12-09,Indio,PM2.5 - Local Conditions,49
2021-12-09,Ojai,PM2.5 - Local Conditions,20
2021-12-09,San Andreas,PM2.5 - Local Conditions,32
2021-12-09,Indio,PM2.5 - Local Conditions,48
2021-12-09,Vallejo,PM2.5 - Local Conditions,21
2021-12-09,Chula Vista,PM2.5 - Local Conditions,21
2021-12-09,Hanford,PM2.5 - Local Conditions,51
2021-12-09,Mission Viejo,PM2.5 - Local Conditions,23
2021-12-09,King City,PM2.5 - Local Conditions,18
2021-12-09,Not in a city,PM2.5 - Local Conditions,20
2021-12-09,Arroyo Grande,PM2.5 - Local Conditions,22
2021-12-09,Atascadero,PM2.5 - Local Conditions,24
2021-12-09,Bakersfield,PM2.5 - Local Conditions,81
2021-12-09,Not in a city,PM2.5 - Local Conditions,41
2021-12-09,Truckee,PM2.5 - Local Conditions,16
2021-12-09,Gilroy,PM2.5 - Local Conditions,13
2021-12-09,Long Beach,PM2.5 - Local Conditions,20
2021-12-09,Willits,PM2.5 - Local Conditions,23
2021-12-09,Pala,PM2.5 - Local Conditions,33
2021-12-09,Portola,PM2.5 - Local Conditions,67
2021-12-09,Keeler,PM2.5 - Local Conditions,15
2021-12-09,Piru,PM2.5 - Local Conditions,5
2021-12-09,Victorville,PM2.5 - Local Conditions,25
2021-12-09,Ontario,PM2.5 - Local Conditions,54
2021-12-09,Lone Pine,PM2.5 - Local Conditions,16
2021-12-09,Calexico,PM2.5 - Local Conditions,51
2021-12-09,Livermore,PM2.5 - Local Conditions,29
2021-12-09,Mira Loma,PM2.5 - Local Conditions,56
2021-12-09,Ridgecrest,PM2.5 - Local Conditions,11
2021-12-09,El Cajon,PM2.5 - Local Conditions,22
2021-12-09,Corcoran,PM2.5 - Local Conditions,54
2021-12-09,Victorville,PM2.5 - Local Conditions,20
2021-12-09,Bishop,PM2.5 - Local Conditions,32
2021-12-09,Carmel Valley Village,PM2.5 - Local Conditions,14
2021-12-09,Rubidoux,PM2.5 - Local Conditions,39
2021-12-09,Sebastopol,PM2.5 - Local Conditions,31
2021-12-09,Concord,PM2.5 - Local Conditions,16
2021-12-09,Oakland,PM2.5 - Local Conditions,26
2021-12-09,Not in a city,PM2.5 - Local Conditions,28
2021-12-09,Chico,PM2.5 - Local Conditions,28
2021-12-09,Yuba City,PM2.5 - Local Conditions,56
2021-12-09,Bakersfield,PM2.5 - Local Conditions,88
2021-12-09,Stockton,PM2.5 - Local Conditions,22
2021-12-09,Campo,PM2.5 - Local Conditions,16
2021-12-09,Live Oak,PM2.5 - Local Conditions,25
2021-12-09,Folsom,PM2.5 - Local Conditions,23
2021-12-09,Simi Valley,PM2.5 - Local Conditions,18
2021-12-09,San Luis Obispo,PM2.5 - Local Conditions,20
2021-12-09,Long Beach,PM2.5 - Local Conditions,28
2021-12-09,Folsom,PM2.5 - Local Conditions,33
2021-12-09,San Rafael,PM2.5 - Local Conditions,26
2021-12-09,Los Angeles,PM2.5 - Local Conditions,18
2021-12-09,San Jose,PM2.5 - Local Conditions,27
2021-12-09,Palm Springs,PM2.5 - Local Conditions,22
2021-12-09,Big Pine,PM2.5 - Local Conditions,15
2021-12-09,Lompoc,PM2.5 - Local Conditions,23
2021-12-09,Yreka,PM2.5 - Local Conditions,30
2021-12-09,Auburn,PM2.5 - Local Conditions,24
2021-12-09,Nipomo,PM2.5 - Local Conditions,13
2021-12-09,El Centro,PM2.5 - Local Conditions,44
2021-12-09,Not in a city,PM2.5 - Local Conditions,10
2021-12-09,Long Beach,PM2.5 - Local Conditions,68
2021-12-09,Pasadena,PM2.5 - Local Conditions,26
2021-12-09,Ontario,PM2.5 - Local Conditions,47
2021-12-10,Indio,PM2.5 - Local Conditions,21
2021-12-10,Ojai,PM2.5 - Local Conditions,19
2021-12-10,Not in a city,PM2.5 - Local Conditions,16
2021-12-10,Auburn,PM2.5 - Local Conditions,27
2021-12-10,Fresno,PM2.5 - Local Conditions,54
2021-12-10,Lompoc,PM2.5 - Local Conditions,27
2021-12-10,Big Pine,PM2.5 - Local Conditions,11
2021-12-10,San Rafael,PM2.5 - Local Conditions,28
2021-12-10,San Jose,PM2.5 - Local Conditions,51
2021-12-10,Los Angeles,PM2.5 - Local Conditions,38
2021-12-10,Manteca,PM2.5 - Local Conditions,38
2021-12-10,Not in a city,PM2.5 - Local Conditions,12
2021-12-10,Ontario,PM2.5 - Local Conditions,63
2021-12-10,Ukiah,PM2.5 - Local Conditions,56
2021-12-10,Oakland,PM2.5 - Local Conditions,23
2021-12-10,Arden-Arcade,PM2.5 - Local Conditions,63
2021-12-10,Simi Valley,PM2.5 - Local Conditions,24
2021-12-10,Fresno,PM2.5 - Local Conditions,62
2021-12-10,Folsom,PM2.5 - Local Conditions,49
2021-12-10,Long Beach,PM2.5 - Local Conditions,58
2021-12-10,Grass Valley,PM2.5 - Local Conditions,29
2021-12-10,Cortina Indian Rancheria,PM2.5 - Local Conditions,42
2021-12-10,Visalia,PM2.5 - Local Conditions,62
2021-12-10,Folsom,PM2.5 - Local Conditions,38
2021-12-10,San Jose,PM2.5 - Local Conditions,41
2021-12-10,Santa Barbara,PM2.5 - Local Conditions,20
2021-12-10,Yuba City,PM2.5 - Local Conditions,41
2021-12-10,Live Oak,PM2.5 - Local Conditions,28
2021-12-10,Hollister,PM2.5 - Local Conditions,15
2021-12-10,Stockton,PM2.5 - Local Conditions,34
2021-12-10,Campo,PM2.5 - Local Conditions,20
2021-12-10,Simi Valley,PM2.5 - Local Conditions,19
2021-12-10,San Pablo,PM2.5 - Local Conditions,23
2021-12-10,Bakersfield,PM2.5 - Local Conditions,61
2021-12-10,Chico,PM2.5 - Local Conditions,47
2021-12-10,Yuba City,PM2.5 - Local Conditions,53
2021-12-10,Oakland,PM2.5 - Local Conditions,29
2021-12-10,Pleasanton,PM2.5 - Local Conditions,26
2021-12-10,Not in a city,PM2.5 - Local Conditions,23
2021-12-10,Goleta,PM2.5 - Local Conditions,10
2021-12-10,Red Bluff,PM2.5 - Local Conditions,25
2021-12-10,Oakland,PM2.5 - Local Conditions,27
2021-12-10,Brawley,PM2.5 - Local Conditions,5
2021-12-10,Sacramento,PM2.5 - Local Conditions,43
2021-12-10,Rubidoux,PM2.5 - Local Conditions,38
2021-12-10,Sebastopol,PM2.5 - Local Conditions,37
2021-12-10,Carmel Valley Village,PM2.5 - Local Conditions,20
2021-12-10,Rubidoux,PM2.5 - Local Conditions,51
2021-12-10,San Luis Obispo,PM2.5 - Local Conditions,23
2021-12-10,Bishop,PM2.5 - Local Conditions,80
2021-12-10,Madera,PM2.5 - Local Conditions,36
2021-12-10,Corcoran,PM2.5 - Local Conditions,43
2021-12-10,Victorville,PM2.5 - Local Conditions,28
2021-12-10,Salton Sea Beach,PM2.5 - Local Conditions,14
2021-12-10,Not in a city,PM2.5 - Local Conditions,11
2021-12-10,Ridgecrest,PM2.5 - Local Conditions,11
2021-12-10,Thousand Oaks,PM2.5 - Local Conditions,19
2021-12-10,El Cajon,PM2.5 - Local Conditions,40
2021-12-10,Not in a city,PM2.5 - Local Conditions,15
2021-12-10,Calexico,PM2.5 - Local Conditions,18
2021-12-10,Banning,PM2.5 - Local Conditions,13
2021-12-10,Mira Loma,PM2.5 - Local Conditions,56
2021-12-10,Long Beach,PM2.5 - Local Conditions,40
2021-12-10,Livermore,PM2.5 - Local Conditions,35
2021-12-10,Clovis,PM2.5 - Local Conditions,48
2021-12-10,Merced,PM2.5 - Local Conditions,55
2021-12-10,Lone Pine,PM2.5 - Local Conditions,18
2021-12-10,Turlock,PM2.5 - Local Conditions,48
2021-12-10,Redwood City,PM2.5 - Local Conditions,25
2021-12-10,Concord,PM2.5 - Local Conditions,33
2021-12-10,Bakersfield,PM2.5 - Local Conditions,54
2021-12-10,Anaheim,PM2.5 - Local Conditions,36
2021-12-10,Victorville,PM2.5 - Local Conditions,33
2021-12-10,Roseville,PM2.5 - Local Conditions,52
2021-12-10,Ontario,PM2.5 - Local Conditions,60
2021-12-10,Compton,PM2.5 - Local Conditions,59
2021-12-10,Vallejo,PM2.5 - Local Conditions,55
2021-12-10,Keeler,PM2.5 - Local Conditions,13
2021-12-10,Willits,PM2.5 - Local Conditions,62
2021-12-10,Pala,PM2.5 - Local Conditions,26
2021-12-10,Not in a city,PM2.5 - Local Conditions,8
2021-12-10,Piru,PM2.5 - Local Conditions,8
2021-12-10,Mojave,PM2.5 - Local Conditions,19
2021-12-10,Gilroy,PM2.5 - Local Conditions,15
2021-12-10,Nipomo,PM2.5 - Local Conditions,18
2021-12-10,Redding,PM2.5 - Local Conditions,27
2021-12-10,Atascadero,PM2.5 - Local Conditions,40
2021-12-10,Lancaster,PM2.5 - Local Conditions,17
2021-12-10,Not in a city,PM2.5 - Local Conditions,43
2021-12-10,Not in a city,PM2.5 - Local Conditions,21
2021-12-10,Sacramento,PM2.5 - Local Conditions,38
2021-12-10,Mission Viejo,PM2.5 - Local Conditions,32
2021-12-10,Salinas,PM2.5 - Local Conditions,23
2021-12-10,Arroyo Grande,PM2.5 - Local Conditions,20
2021-12-10,Modesto,PM2.5 - Local Conditions,56
2021-12-10,Long Beach,PM2.5 - Local Conditions,46
2021-12-10,Not in a city,PM2.5 - Local Conditions,32
2021-12-10,King City,PM2.5 - Local Conditions,22
2021-12-10,Anaheim,PM2.5 - Local Conditions,40
2021-12-10,Hanford,PM2.5 - Local Conditions,43
2021-12-10,San Francisco,PM2.5 - Local Conditions,24
2021-12-10,Colusa,PM2.5 - Local Conditions,22
2021-12-10,El Centro,PM2.5 - Local Conditions,14
2021-12-10,Indio,PM2.5 - Local Conditions,19
2021-12-10,San Andreas,PM2.5 - Local Conditions,43
2021-12-10,Vallejo,PM2.5 - Local Conditions,53
2021-12-10,Yreka,PM2.5 - Local Conditions,34
2021-12-11,Ojai,PM2.5 - Local Conditions,15
2021-12-11,Grass Valley,PM2.5 - Local Conditions,34
2021-12-11,San Andreas,PM2.5 - Local Conditions,55
2021-12-11,Oakland,PM2.5 - Local Conditions,27
2021-12-11,Vallejo,PM2.5 - Local Conditions,56
2021-12-11,Sacramento,PM2.5 - Local Conditions,56
2021-12-11,Indio,PM2.5 - Local Conditions,24
2021-12-11,Indio,PM2.5 - Local Conditions,43
2021-12-11,Big Pine,PM2.5 - Local Conditions,20
2021-12-11,Long Beach,PM2.5 - Local Conditions,57
2021-12-11,San Francisco,PM2.5 - Local Conditions,28
2021-12-11,King City,PM2.5 - Local Conditions,30
2021-12-11,Arroyo Grande,PM2.5 - Local Conditions,30
2021-12-11,Modesto,PM2.5 - Local Conditions,77
2021-12-11,Anaheim,PM2.5 - Local Conditions,33
2021-12-11,Mission Viejo,PM2.5 - Local Conditions,29
2021-12-11,Not in a city,PM2.5 - Local Conditions,56
2021-12-11,Not in a city,PM2.5 - Local Conditions,31
2021-12-11,Colusa,PM2.5 - Local Conditions,54
2021-12-11,Lancaster,PM2.5 - Local Conditions,39
2021-12-11,Compton,PM2.5 - Local Conditions,64
2021-12-11,Redding,PM2.5 - Local Conditions,61
2021-12-11,Piru,PM2.5 - Local Conditions,11
2021-12-11,Gilroy,PM2.5 - Local Conditions,32
2021-12-11,Hanford,PM2.5 - Local Conditions,70
2021-12-11,Nipomo,PM2.5 - Local Conditions,22
2021-12-11,Mojave,PM2.5 - Local Conditions,22
2021-12-11,Atascadero,PM2.5 - Local Conditions,48
2021-12-11,Salinas,PM2.5 - Local Conditions,16
2021-12-11,Pala,PM2.5 - Local Conditions,25
2021-12-11,Not in a city,PM2.5 - Local Conditions,8
2021-12-11,Arden-Arcade,PM2.5 - Local Conditions,61
2021-12-11,Ontario,PM2.5 - Local Conditions,58
2021-12-11,Roseville,PM2.5 - Local Conditions,45
2021-12-11,Keeler,PM2.5 - Local Conditions,10
2021-12-11,Anaheim,PM2.5 - Local Conditions,33
2021-12-11,Victorville,PM2.5 - Local Conditions,59
2021-12-11,Willits,PM2.5 - Local Conditions,60
2021-12-11,Long Beach,PM2.5 - Local Conditions,57
2021-12-11,Redwood City,PM2.5 - Local Conditions,25
2021-12-11,Bakersfield,PM2.5 - Local Conditions,76
2021-12-11,Lone Pine,PM2.5 - Local Conditions,17
2021-12-11,Vallejo,PM2.5 - Local Conditions,56
2021-12-11,Livermore,PM2.5 - Local Conditions,37
2021-12-11,Merced,PM2.5 - Local Conditions,66
2021-12-11,El Cajon,PM2.5 - Local Conditions,51
2021-12-11,Mira Loma,PM2.5 - Local Conditions,61
2021-12-11,Long Beach,PM2.5 - Local Conditions,48
2021-12-11,Clovis,PM2.5 - Local Conditions,65
2021-12-11,Simi Valley,PM2.5 - Local Conditions,18
2021-12-11,Turlock,PM2.5 - Local Conditions,69
2021-12-11,Banning,PM2.5 - Local Conditions,5
2021-12-11,Not in a city,PM2.5 - Local Conditions,29
2021-12-11,Calexico,PM2.5 - Local Conditions,22
2021-12-11,Concord,PM2.5 - Local Conditions,34
2021-12-11,Ridgecrest,PM2.5 - Local Conditions,8
2021-12-11,Madera,PM2.5 - Local Conditions,56
2021-12-11,Not in a city,PM2.5 - Local Conditions,11
2021-12-11,San Luis Obispo,PM2.5 - Local Conditions,29
2021-12-11,Thousand Oaks,PM2.5 - Local Conditions,22
2021-12-11,Rubidoux,PM2.5 - Local Conditions,38
2021-12-11,Victorville,PM2.5 - Local Conditions,58
2021-12-11,Bishop,PM2.5 - Local Conditions,105
2021-12-11,Auburn,PM2.5 - Local Conditions,38
2021-12-11,Rubidoux,PM2.5 - Local Conditions,40
2021-12-11,Red Bluff,PM2.5 - Local Conditions,59
2021-12-11,Brawley,PM2.5 - Local Conditions,16
2021-12-11,Campo,PM2.5 - Local Conditions,21
2021-12-11,Sacramento,PM2.5 - Local Conditions,59
2021-12-11,Oakland,PM2.5 - Local Conditions,26
2021-12-11,Not in a city,PM2.5 - Local Conditions,27
2021-12-11,Goleta,PM2.5 - Local Conditions,9
2021-12-11,Yreka,PM2.5 - Local Conditions,38
2021-12-11,Yuba City,PM2.5 - Local Conditions,66
2021-12-11,Oakland,PM2.5 - Local Conditions,32
2021-12-11,Bakersfield,PM2.5 - Local Conditions,86
2021-12-11,San Pablo,PM2.5 - Local Conditions,46
2021-12-11,Pleasanton,PM2.5 - Local Conditions,28
2021-12-11,Chico,PM2.5 - Local Conditions,52
2021-12-11,Not in a city,PM2.5 - Local Conditions,52
2021-12-11,Live Oak,PM2.5 - Local Conditions,33
2021-12-11,Yuba City,PM2.5 - Local Conditions,59
2021-12-11,Fresno,PM2.5 - Local Conditions,81
2021-12-11,Stockton,PM2.5 - Local Conditions,67
2021-12-11,Sebastopol,PM2.5 - Local Conditions,48
2021-12-11,Hollister,PM2.5 - Local Conditions,13
2021-12-11,San Jose,PM2.5 - Local Conditions,38
2021-12-11,Santa Barbara,PM2.5 - Local Conditions,20
2021-12-11,Ukiah,PM2.5 - Local Conditions,66
2021-12-11,Folsom,PM2.5 - Local Conditions,42
2021-12-11,Visalia,PM2.5 - Local Conditions,71
2021-12-11,Cortina Indian Rancheria,PM2.5 - Local Conditions,52
2021-12-11,Manteca,PM2.5 - Local Conditions,72
2021-12-11,Salton Sea Beach,PM2.5 - Local Conditions,14
2021-12-11,Long Beach,PM2.5 - Local Conditions,64
2021-12-11,San Jose,PM2.5 - Local Conditions,37
2021-12-11,Los Angeles,PM2.5 - Local Conditions,31
2021-12-11,Lompoc,PM2.5 - Local Conditions,25
2021-12-11,Arden-Arcade,PM2.5 - Local Conditions,64
2021-12-11,Simi Valley,PM2.5 - Local Conditions,24
2021-12-11,Not in a city,PM2.5 - Local Conditions,51
2021-12-11,San Rafael,PM2.5 - Local Conditions,28
2021-12-11,Folsom,PM2.5 - Local Conditions,41
2021-12-11,Not in a city,PM2.5 - Local Conditions,16
2021-12-11,Ontario,PM2.5 - Local Conditions,63
2021-12-11,Fresno,PM2.5 - Local Conditions,84
2021-12-11,Carmel Valley Village,PM2.5 - Local Conditions,15
2021-12-11,Not in a city,PM2.5 - Local Conditions,14
2021-12-11,Corcoran,PM2.5 - Local Conditions,68
2021-12-12,Not in a city,PM2.5 - Local Conditions,18
2021-12-12,Piru,PM2.5 - Local Conditions,13
2021-12-12,Bakersfield,PM2.5 - Local Conditions,74
2021-12-12,Ridgecrest,PM2.5 - Local Conditions,10
2021-12-12,Ontario,PM2.5 - Local Conditions,68
2021-12-12,Simi Valley,PM2.5 - Local Conditions,21
2021-12-12,San Luis Obispo,PM2.5 - Local Conditions,20
2021-12-12,San Diego,PM2.5 - Local Conditions,30
2021-12-12,Victorville,PM2.5 - Local Conditions,54
2021-12-12,Sacramento,PM2.5 - Local Conditions,56
2021-12-12,Auburn,PM2.5 - Local Conditions,28
2021-12-12,Eureka,PM2.5 - Local Conditions,13
2021-12-12,Fontana,PM2.5 - Local Conditions,58
2021-12-12,Arden-Arcade,PM2.5 - Local Conditions,58
2021-12-12,San Diego,PM2.5 - Local Conditions,55
2021-12-12,Azusa,PM2.5 - Local Conditions,33
2021-12-12,Fresno,PM2.5 - Local Conditions,54
2021-12-12,Campo,PM2.5 - Local Conditions,27
2021-12-12,Not in a city,PM2.5 - Local Conditions,53
2021-12-12,Yuba City,PM2.5 - Local Conditions,56
2021-12-12,Visalia,PM2.5 - Local Conditions,45
2021-12-12,Santa Barbara,PM2.5 - Local Conditions,7
2021-12-12,San Jose,PM2.5 - Local Conditions,11
2021-12-12,Sebastopol,PM2.5 - Local Conditions,18
2021-12-12,Lakeport,PM2.5 - Local Conditions,8
2021-12-12,Not in a city,PM2.5 - Local Conditions,49
2021-12-12,Rubidoux,PM2.5 - Local Conditions,60
2021-12-12,Los Angeles,PM2.5 - Local Conditions,48
2021-12-12,Cortina Indian Rancheria,PM2.5 - Local Conditions,43
2021-12-12,Hollister,PM2.5 - Local Conditions,22
2021-12-12,Ukiah,PM2.5 - Local Conditions,24
2021-12-12,Willits,PM2.5 - Local Conditions,30
2021-12-12,Yuba City,PM2.5 - Local Conditions,46
2021-12-12,Keeler,PM2.5 - Local Conditions,16
2021-12-12,San Bernardino,PM2.5 - Local Conditions,65
2021-12-12,Folsom,PM2.5 - Local Conditions,34
2021-12-12,Not in a city,PM2.5 - Local Conditions,12
2021-12-12,Pleasanton,PM2.5 - Local Conditions,17
2021-12-12,Salinas,PM2.5 - Local Conditions,15
2021-12-12,Oakland,PM2.5 - Local Conditions,13
2021-12-12,San Jose,PM2.5 - Local Conditions,10
2021-12-12,Salton Sea Beach,PM2.5 - Local Conditions,20
2021-12-12,Bakersfield,PM2.5 - Local Conditions,65
2021-12-12,Vallejo,PM2.5 - Local Conditions,19
2021-12-12,Banning,PM2.5 - Local Conditions,13
2021-12-12,Brawley,PM2.5 - Local Conditions,22
2021-12-12,Reseda,PM2.5 - Local Conditions,63
2021-12-12,Red Bluff,PM2.5 - Local Conditions,20
2021-12-12,Lompoc,PM2.5 - Local Conditions,13
2021-12-12,El Centro,PM2.5 - Local Conditions,31
2021-12-12,Not in a city,PM2.5 - Local Conditions,4
2021-12-12,Madera,PM2.5 - Local Conditions,56
2021-12-12,Long Beach,PM2.5 - Local Conditions,17
2021-12-12,Folsom,PM2.5 - Local Conditions,43
2021-12-12,San Pablo,PM2.5 - Local Conditions,13
2021-12-12,Fresno,PM2.5 - Local Conditions,60
2021-12-12,Not in a city,PM2.5 - Local Conditions,16
2021-12-12,Atascadero,PM2.5 - Local Conditions,31
2021-12-12,San Rafael,PM2.5 - Local Conditions,9
2021-12-12,Banning,PM2.5 - Local Conditions,12
2021-12-12,Long Beach,PM2.5 - Local Conditions,69
2021-12-12,Indio,PM2.5 - Local Conditions,34
2021-12-12,Arden-Arcade,PM2.5 - Local Conditions,63
2021-12-12,Palm Springs,PM2.5 - Local Conditions,13
2021-12-12,Goleta,PM2.5 - Local Conditions,10
2021-12-12,Los Angeles,PM2.5 - Local Conditions,48
2021-12-12,Long Beach,PM2.5 - Local Conditions,88
2021-12-12,Merced,PM2.5 - Local Conditions,63
2021-12-12,Sacramento,PM2.5 - Local Conditions,50
2021-12-12,Manteca,PM2.5 - Local Conditions,77
2021-12-12,Rubidoux,PM2.5 - Local Conditions,65
